5143.76	3.09411
5145.17	3.09188
5146.59	3.09267
5148	3.08981
5149.42	3.09069
5150.84	3.08656
5152.25	3.08085
5153.66	3.07842
5155.08	3.07623
5156.5	3.07049
5157.91	3.06865
5159.33	3.06888
5160.74	3.06744
5162.16	3.06739
5163.57	3.06273
5164.99	3.04791
5166.4	3.01749
5167.82	2.98023
5169.23	2.9644
5170.65	2.96789
5172.06	2.97427
5173.48	2.99267
5174.89	3.01176
5176.31	3.02493
5177.72	3.03323
5179.14	3.03479
5180.55	3.02738
5181.97	3.00473
5183.39	2.98242
5184.8	2.97866
5186.22	2.98674
5187.63	2.99459
5189.05	2.99866
5190.46	3.00068
5191.88	3.00243
5193.29	3.003
5194.71	3.00161
5196.12	2.9935
5197.54	2.97857
5198.95	2.9763
5200.37	2.98349
5201.78	2.98954
5203.2	2.98741
5204.61	2.98489
5206.03	2.98321
5207.44	2.97774
5208.86	2.97631
5210.27	2.97607
5211.69	2.97419
5213.1	2.97307
5214.52	2.97106
5215.93	2.96828
5217.35	2.96411
5218.77	2.96258
5220.18	2.96435
5221.6	2.96461
5223.01	2.95885
5224.43	2.95137
5225.84	2.93881
5227.26	2.93288
5228.67	2.93594
5230.09	2.94007
5231.5	2.93607
5232.92	2.92199
5234.33	2.91083
5235.75	2.9096
5237.16	2.91398
5238.58	2.9253
5239.99	2.93232
5241.41	2.92953
5242.82	2.92775
5244.24	2.9272
5245.65	2.92661
5247.07	2.92614
5248.48	2.92187
5249.9	2.91686
5251.32	2.91536
5252.73	2.91533
5254.15	2.91295
5255.56	2.91017
5256.98	2.90988
5258.39	2.90819
5259.81	2.90453
5261.22	2.90104
5262.64	2.89686
5264.05	2.88963
5265.47	2.88565
5266.88	2.88391
5268.3	2.877
5269.71	2.87712
5271.13	2.88216
5272.54	2.88607
5273.96	2.87637
5275.37	2.86219
5276.79	2.86205
5278.2	2.867
5279.62	2.87602
5281.03	2.88072
5282.45	2.87834
5283.86	2.87438
5285.28	2.87731
